Site,Method,ResponseId,duration,date,language,metadata_Browser,metadata_Version,metadata_Operating_System,metadata_Resolution,NPS,NPS_GROUP,npswhy,Finished,visit_date,motivations_normalroutine,motivations_supportsite,motivations_relax,motivations_spendtime,motivations_show,motivations_showplus2,motivations_fun_group,motivations_education_group,motivations_education_self,motivations_fun_self,motivations_other,motivations_area,motivations_other_text,exprogshow_explo,exprogshow_explo_4_TEXT,OER,oerwhy,why_oerbad_explo_1,why_oerbad_explo_2,why_oerbad_explo_3,why_oerbad_explo_4,why_oerbad_explo_5,why_oerbad_explo_6,why_oerbad_explo_7,why_oerbad_explo_8,why_oerbad_explo_9,why_oerbad_explo_10,why_oerbad_explo_11,why_oerbad_explo_11_TEXT,previsit_health,postvisit_health,explain_health_good,explain_health_bad,how_handson,explo_healthpractice_1,explo_healthpractice_2,explo_healthpractice_3,explo_healthpractice_4,explo_healthpractice_5,explo_healthpractice_6,explo_healthpractice_7,explo_healthpractice_8,entrytime,ed_quality,ent_quality,valuecost,acton_belonging,exgoodorder,staff_helpful,cafe_exp,giftshop_exp,web_helpful,museum_clean,wayfinding,staff_friendly,restrooms,ratings_ctsc_subway,ratings_ctsc_concessions,timing_explo_First_Click,timing_explo_Last_Click,timing_explo_Page_Submit,timing_explo_Click_Count,seedo_explo_1,seedo_explo_4,seedo_explo_10,seedo_explo_11,seedo_explo_12,seedo_explo_13,seedo_explo_5,seedo_explo_6,seedo_explo_7,seedo_explo_8,seedo_explo_9,seedo_explo_8_TEXT,why_sf_explo_1,why_sf_explo_2,why_sf_explo_3,why_sf_explo_4,why_sf_explo_5,why_sf_explo_6,why_sf_explo_7,why_sf_explo_7_TEXT,howhear_explo_1,howhear_explo_4,howhear_explo_5,howhear_explo_6,howhear_explo_7,howhear_explo_8,howhear_explo_9,howhear_explo_10,howhear_explo_11,howhear_explo_12,howhear_explo_3,howhear_explo_3_TEXT,adremember_explo,adaffect_explo,howarrive_explo,howarrive_explo_5_TEXT,groupmembers_explo_1,groupmembers_explo_4,groupmembers_explo_5,groupmembers_explo_6,groupmembers_explo_7,groupmembers_explo_8,groupmembers_explo_9,groupmembers_explo_3,groupmembers_explo_3_TEXT,language_explo_1,language_explo_4,language_explo_5,language_explo_6,language_explo_7,language_explo_8,language_explo_9,language_explo_10,language_explo_11,language_explo_12,language_explo_13,language_explo_14,language_explo_15,language_explo_16,language_explo_17,language_explo_18,language_explo_19,language_explo_20,language_explo_21,language_explo_22,language_explo_23,language_explo_24,language_explo_3,language_explo_3_TEXT,evermarried_explo,childrenotwith_explo,explo_emergadult,liveinus,zip,non_US,group,lastvisit_covid,lastvisit,howmanyvisits,Nadults,Nchild,race_amind_alask,race_asian,race_afram,race_hisp_lat,race_haw_pacis,race_white,race_other,race_notsay,race_other_text,lgbt,education,education_7_TEXT,income,income_pre,income_covid,disability,dis_mobility,dis_visual,dis_auditory,dis_learning,dis_cognitive,dis_other,dis_notsay,dis_other_text,age,adult1_gender,gender_3_TEXT,adult2_age,adult3_age,adult4_age,adult5_age,adult6_age,adult7_age,adult8_age,adult9_age,adult10_age,adult2_gender,adult3_gender,adult4_gender,adult5_gender,adult6_gender,adult7_gender,adult8_gender,adult9_gender,adult10_gender,adult10plus,child1_age,child2_age,child3_age,child4_age,child5_age,child6_age,child7_age,child8_age,child9_age,child10_age,child1_gender,child2_gender,child3_gender,child4_gender,child5_gender,child6_gender,child7_gender,child8_gender,child9_gender,child10_gender,child10plus,comments,member,AAM_Region,Museum_Type,Size,timezone,month,CY,QR,exittime,staytime0,staytime,day_of_week,weekend,quarter,FY,FYQ,adult1_age,state,race_norace,tot_boy,tot_girl,tot_childgen_other,tot_childgen_notsay,tot_male,tot_female,tot_other,tot_gennotsay,tot_0_3,tot_4_7,tot_8_12,tot_13_17,tot_childage_notsay,tot_childage_dontknow,tot_18_24,tot_25_34,tot_35_44,tot_45_54,tot_55_64,tot_65,tot_agenotsay,tot_agedontknow,zips_explo
the Exploratorium,Staffed,R_1mUVsYnYq6fCNUl,443.325,1/2/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter,The best science and art museum ever!,TRUE, , , , , , , , , ,Yes,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Extremely concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,2:30 PM,10,10,7, ,10, , , , , , , , , , ,1.67,10.352,12.28,8,Visited the indoor exhibit galleries, ,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , , ,Vacation trip, , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Not sure,No,Walking or biking, , , , , , ,No one--I came by myself, , , , , , , , , , , , , , , , , ,Portuguese, , , , , , , , , ,No,No, ,No,999,Brazil,My group included out-of-towners only, ,2-5 years ago,1,1,0, , , ,Hispanic or Latino/a/x, , , , , ,Yes,Some graduate work, , ,Don't know, ,No, , , , , , , , ,26,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,16:36:13,9373,2-3 hrs,Sunday,Sat/Sun,1st quarter,22,Jan-Mar 2022,25-34,999,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_24obp3ztzja9PF7,316.951,1/2/22,EN,Safari iPad,14.0.1,iPad,768x1024,8,Passive, ,TRUE, , , , ,Yes, , , , , , , , , , , ,Excellent, , , , , , , , , , , , , ,Moderately concerned,Mostly addressed my concerns, , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , ,1:00 PM,7,7,7, ,7, ,6, , , , , , , , ,0.987,13.31,14.064,9,Visited the indoor exhibit galleries, , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , ,Ate in one of the restaurants, , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Public transit, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Prefer not to say,Yes, ,Yes, , ,My group included locals only, ,5-10 years ago,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,16:53:52,14032,3-4 hrs,Sunday,Sat/Sun,1st quarter,22,Jan-Mar 2022,Not reported, ,no race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_1lht0yHeD2jr4ED,256.871,1/2/22,EN,Safari iPad,14.0.1,iPad,768x1024,8,Passive, ,TRUE, , , , , , , , ,Yes, , , , , , , ,Excellent, , , , , , , , , , , , , ,Moderately concerned,Addressed my concerns a bit, , ,Unsure,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , ,2:00 PM,9,10,9, ,8,10, , , , , , , , , ,3.628,11.763,12.444,6,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , , , ,"Other, please briefly describe what brought you to San Francisco today:",Book store,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,No,Driving, , ,Family (with children), , , , , , , ,English, , , , ,German, , , ,Japanese, , , , , , , , , , , , , , ,No,Yes, ,Yes, , ,My group included locals only, ,Within the past three months, , , , ,Asian or Asian American, , , , , , , ,No,Graduate degree, , , , ,No, , , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,West,Science,Large,Pacific,January,2022,tablet,16:59:10,10750,2-3 hrs,Sunday,Sat/Sun,1st quarter,22,Jan-Mar 2022,Not reported, ,race identified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,QR,R_3mC71pUR6Q9N4o9,463.701,1/2/22,EN,Safari iPhone,15.2,iPhone,428x926,10,Promoter,Well done,TRUE, , , , , , , , , , ,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors, ,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , , ,9,8,10, ,9, ,10, , , , , , , , ,22.924,29.682,31.94,3,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , ,Visiting friends or family, , , , , , , , , , , , , ,I found it online, , , , , ,No, ,Walking or biking, , , , , , ,No one--I came by myself, , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,23222, ,My group included out-of-towners only, ,Never,1,1,0, , , , , , , ,Prefer not to say, ,Prefer not to say,Graduate degree, , ,Prefer not to say, ,Prefer not to say, , , , , , , , , ,Prefer not to say, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,QR,22:03:15, , ,Sunday,Sat/Sun,1st quarter,22,Jan-Mar 2022,Not reported,Virginia,race identified,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,outside (Bay Area)
the Exploratorium,Staffed,R_3PBMeLBdkreKbMx, ,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,9,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Fair, , , , , , , , , , , , , ,A little concerned,Mostly addressed my concerns, , , , , , , , , , , ,6:00 PM, , , , , , ,4, , , , , , , , ,6.592,9.747,10.717,2, , , , , , , , , , , , , , , , , , ,"Other, please briefly describe what brought you to San Francisco today:",Mushrooms, , , , , , ,I found it online, , , , , , , ,Driving, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes, , ,My group included locals only, ,1-2 years ago,1,2,0, , , , , ,White, , , ,No,Graduate degree, , ,"More than $300,000", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,West,Science,Large,Pacific,January,2022,tablet,19:49:00,6540,1-2 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,Not reported, ,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_1eKyuaQMckoKLhj,404.602,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , , , ,Yes, , , , , , ,Outstanding, , , , , , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , , , , , ,7:00 PM,10,10,10, ,10,10,10,10, , , , , , , ,0.803,1.204,2.439,2, , , , , , , , , , , , , , , ,I work in San Francisco, , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,Yes,Driving, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes, , ,My group included locals only, ,Within the past three months, ,2,0, , , ,Hispanic or Latino/a/x, , , , , ,No,College degree, , ,"$250,000 - $300,000", ,Yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,20:06:29,3989,1-2 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,Not reported, ,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_2QheUZLP4pft2Ia,438.978,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter,Fun interactive exhibits,TRUE, , , ,Yes,Yes, , , , , , , , , , , ,Outstanding, , , , , , , , , , , , , ,A little concerned,Mostly addressed my concerns, , ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , ,7:00 PM,10,10,10, ,10, , , , , , , , , , ,3.524,13.317,14.135,5,Visited the indoor exhibit galleries, , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , ,Visiting friends or family,To visit the Exploratorium, , , ,Vacation trip, , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94603, ,My group included locals and out-of-towners, ,5-10 years ago,1,2,0, ,Asian or Asian American, , , , , , , ,Yes,Some college, , ,"Under $25,000", ,No, , , , , , , , ,22,Woman, ,18-24, , , , , , , , ,Non-binary, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,20:24:47,5087,1-2 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,18-24,California,race identified,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Alamdea
the Exploratorium,Staffed,R_3EhQXjgsNtlz4bc,207.082,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , ,Yes, , , , , , ,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Moderately concerned,Addressed my concerns a bit, , ,Somewhat comfortable, , , , , ,Limiting guests to 50% of normal capacity,Limiting the number of guests in the gift shop, ,6:30 PM,9,9,10, ,9,7, ,10, , , , , , , ,2.347,9.129,9.889,7,Visited the indoor exhibit galleries, , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , ,Went to one or both of the museum stores, , , , , ,To visit the Exploratorium,I live in San Francisco, , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Not sure,No,Driving, ,Friend(s), ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes, , ,My group included locals only, ,3-6 months ago, ,6,0, , , , , ,White, , , ,Yes,College degree, , , , ,Yes, , , ,Learning, , , , , ,Non-binary, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,West,Science,Large,Pacific,January,2022,tablet,20:32:34,7354,2-3 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,Not reported, ,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_1OTbtqyq4uxcELE,225.064,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,9,Promoter,Interesting exhibits,TRUE, , ,Yes, ,Yes, , , , , , , , , , , ,Excellent, , , , , , , , , , , , , ,A little concerned,Mostly addressed my concerns, , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , ,Limiting guests to 50% of normal capacity, , ,6:00 PM,9,8,9, ,10,10, , , , , , , , , ,3.049,10.104,12.393,6,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , ,Saw a live demonstration / program / film / lecture, , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,Yes,No,Public transit, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes, , ,My group included locals only, ,Never,1,5,0, , , , , ,White, , , ,No,Graduate degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,35,Woman, ,25-34,25-34,25-34,25-34, , , , , ,Woman,Woman,Woman,Prefer not to say, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,20:39:30,9570,2-3 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,35-44, ,race identified,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0, 
the Exploratorium,Staffed,R_1N4dm4UzByWq08N,433.011,1/6/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , ,Yes, , , , , , , , ,Live demonstration / program / film / lecture, ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,6:00 PM,8,10,9, ,8,10, , , , , , , , , ,3.351,10.439,11.179,7,Visited the indoor exhibit galleries, ,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , ,Saw a live demonstration / program / film / lecture, , , , , ,Visiting friends or family, , , , , , , , ,I heard about it from friends/family, , , , , , , , , , ,No, ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,37919, ,My group included locals and out-of-towners, ,Never,1,2,0, , , , , ,White, , , ,No,Some graduate work, , ,"Under $25,000", ,No, , , , , , , , ,22,Woman, ,18-24, , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,We had a really wonderful visit!!,2,West,Science,Large,Pacific,January,2022,tablet,20:59:06,10746,2-3 hrs,Thursday,M-F,1st quarter,22,Jan-Mar 2022,18-24,Tennessee,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_30ofxahCVfUJP7Z,312.612,1/6/22,EN,Safari iPhone,15,iPhone,414x896,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, ,Yes, , , ,Outstanding, , , , , , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , , ,10,10,10, ,10,10, , , , , , , , , ,7.52,13.62,14.205,3,Visited the indoor exhibit galleries, , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , ,Visiting friends or family, , , , , , , , , , , , , ,I found it online, , , , , ,Yes,Yes,Driving, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,78249, ,My group included out-of-towners only, ,Never,1,2,0, , , , , ,White, , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,24,Woman, ,25-34, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,QR,20:59:13, , ,Thursday,M-F,1st quarter,22,Jan-Mar 2022,18-24,Texas,race identified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_2cnjhEtHQd6NueY, ,1/7/22,EN,Safari iPad,14.0.1,iPad,768x1024,9,Promoter, ,TRUE, , , , , , , , ,Yes,Yes, , , , , , ,Excellent, , , , , , , , , , , , , ,A little concerned,Addressed my concerns a bit, , ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , ,10:15 AM,10,8,10, ,6,5,5, , , , , , , , ,1.633,1.633,3.376,1, , , , , , , , , , , , , , , , , ,Vacation trip, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Spanish, , , , , , , , ,Yes, ,No,999,Brazil,My group included locals and out-of-towners, ,Never,1,2,2, , , ,Hispanic or Latino/a/x, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,12:39:22,8662,2-3 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,Not reported,999,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,outside (Bay Area)
the Exploratorium,Staffed,R_1rfaVJtC6kcSas1,1104.231,1/7/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter,It was inclusive and fun,TRUE, , , ,Yes, , , , , ,Yes, , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , ,11:00 AM,10,9,8, ,9,6, ,6, , , , , , , ,2.108,12.879,13.924,5,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change, , , , , , , , , , , ,I live in San Francisco, , , , , , , , , , , , , , ,Social media, , ,Yes,Yes,Public transit, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94121, ,My group included locals and out-of-towners, ,Never,1,2,0, ,Asian or Asian American, , , , , , , ,Yes,Some college, , ,"Under $25,000", ,No, , , , , , , , ,20,Woman, ,18-24, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,13:15:38,8138,2-3 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,18-24,California,race identified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,San Francisco
the Exploratorium,Staffed,R_ANfERWEuxYcToyd,784.857,1/7/22,EN,Safari iPad,14.0.1,iPad,768x1024,9,Promoter, ,TRUE, , , , ,Yes, , , , , , , , , , , ,Excellent, , , , , , , , , , , , , ,A little concerned,Addressed my concerns a bit, , ,Unsure,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , , , , , ,10:15 AM,9,8,9, ,10,8,9,9, , , , , , , ,5.071,22.868,25.488,4,Visited the indoor exhibit galleries, , , , , ,Saw a live demonstration / program / film / lecture, , , , , , , , , , ,Vacation trip, , , ,I heard about it from friends/family, , , , , , , , , , ,No, ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,93619, ,My group included out-of-towners only, ,3-6 months ago, ,4,4, , , ,Hispanic or Latino/a/x, , , , , ,No,College degree, , ,"$150,000 - $199,999", ,No, , , , , , , , ,42,Woman, ,35-44,35-44,45-54, , , , , , ,Woman,Man,Man, , , , , , , ,12-Aug,12-Aug,12-Aug,13-17, , , , , , ,Girl,Girl,Boy,Girl, , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,13:32:53,11873,3-4 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,35-44,California,race identified,1,3,0,0,2,2,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_2t5Td9FCghncwus,485.592,1/7/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, ,Yes, , , , , , ,Outstanding, , , , , , , , , , , , , ,Extremely concerned,Fully addressed my concerns, , ,Comfortable, , ,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , ,12:00 PM,10,10,10, ,10,10,10,10, , , , , , , ,7.681,10.015,10.643,4, , , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , ,Saw a live demonstration / program / film / lecture, , , , , , , ,I live in San Francisco, , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , ,No, ,Driving, ,Friend(s), , , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,No, ,Yes,94112, ,My group included locals only, ,5-10 years ago,1,2,0, ,Asian or Asian American, , , , , , , ,No,Some college, , ,"More than $300,000", ,No, , , , , , , , ,20,Man, ,18-24, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,13:46:38,6398,1-2 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,18-24,California,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,San Francisco
the Exploratorium,Staffed,R_2dmY66YGckXGBQe,154.991,1/7/22,ES,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Extremely concerned,Did not address my concerns at all, , ,Comfortable, ,Having hand sanitizer available for guests to use, , , , , , ,9:45 AM,10,10,10, ,10,10,10,10, , , , , , , ,0.929,2.892,4.977,3,Visited the indoor exhibit galleries, , , , , , , , , , , ,Visiting friends or family, , , , , , , , , , ,I was walking by, , , , , , , , ,Yes,No,Driving, ,Friend(s), , , , , , , , , , , , , , , , , , , , , , ,Portuguese, , , , , , , , , ,Yes,Yes, ,No,999,Brazil,My group included locals only, ,3-6 months ago, ,10 or more,0,American Indian or Alaskan Native, , , , ,White, , , ,No,Some high school, , ,"$250,000 - $300,000", ,No, , , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,13:53:16,14896,4-5 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,Not reported,999,race identified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,outside (Bay Area)
the Exploratorium,Staffed,R_2t6caLmulPur55q,480.05,1/7/22,EN,Safari iPad,14.0.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, , , , , , , , ,Excellent, , , , , , , , , , , , , ,Extremely concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , , ,Limiting guests to 50% of normal capacity, , ,11:15 AM,10,10,10, ,9,9,9,9, , , , , , , ,4.595,20.52,21.398,4, , , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , ,Visiting friends or family, , , , , , , , , , , , , , , , ,Social media, , ,No, ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , ,Portuguese, ,Spanish, , , , , , , ,No,Prefer not to say, ,Yes, , ,My group included locals only, ,Not sure, ,3,1, , , , , , , ,Prefer not to say, ,Prefer not to say,Prefer not to say, , ,Prefer not to say, ,Prefer not to say, , , , , , , , , ,Woman, ,25-34,45-54, , , , , , , ,Man,Woman, , , , , , , , ,7-Apr, , , , , , , , , ,Girl, , , , , , , , , , , ,2,West,Science,Large,Pacific,January,2022,tablet,14:04:36,10176,2-3 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,Not reported, ,race identified,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0, 
